server is started on 0.0.0.0/0.0.0.0:8090
Server opens a stream
Msg 1066 --> 484721
Msg 1067 --> 468974
Msg 1068 --> 464834
Msg 1069 --> 453231
Msg 1070 --> 440924
Msg 1071 --> 388712
Msg 1072 --> 306574
Msg 1073 --> 250336
Msg 1074 --> 242309
Msg 1075 --> 171321
Msg 1076 --> 130883
Msg 1077 --> 106617
Msg 1078 --> 160732
Msg 1079 --> 137138
Msg 1080 --> 438505
Msg 1081 --> 444507
Msg 1082 --> 297287
Msg 1083 --> 360452
Msg 1084 --> 377405
Msg 1085 --> 386071
Msg 1086 --> 390813
Msg 1087 --> 211363
Msg 1088 --> 229706
Msg 1089 --> 213704
Msg 1090 --> 216077
Msg 1091 --> 324459
Msg 1092 --> 398528
Msg 1093 --> 330603
Msg 1094 --> 343696
Msg 1095 --> 337083
Msg 1096 --> 389957
Msg 1097 --> 385725
Msg 1098 --> 376624
Msg 1099 --> 330047
Msg 1100 --> 320851
Msg 1101 --> 335073
Msg 1102 --> 255222
Msg 1103 --> 184019
Msg 1104 --> 169776
Msg 1105 --> 197356
Msg 1106 --> 155994
Msg 1107 --> 163207
Msg 1108 --> 222176
Msg 1109 --> 251461
Msg 1110 --> 219413
Msg 1111 --> 232654
Msg 1112 --> 247980
Msg 1113 --> 248656
Msg 1114 --> 247579
Msg 1115 --> 223626
Msg 1116 --> 254332
Msg 1117 --> 207495
Msg 1118 --> 210553
Msg 1119 --> 225585
Msg 1120 --> 255763
Msg 1121 --> 213717
Msg 1122 --> 194664
Msg 1123 --> 170036
Msg 1124 --> 300699
Msg 1125 --> 288292
Msg 1126 --> 286590
Msg 1127 --> 259009
Msg 1128 --> 316075
Msg 1129 --> 293534
Msg 1130 --> 265043
Msg 1131 --> 262963
DOWN!!
here 4
UP!!
here 14
Msg 1132 --> 704832029
Msg 1133 --> 448580
Msg 1134 --> 282887
Msg 1135 --> 229983
Msg 1136 --> 234399
Msg 1137 --> 212783
Msg 1138 --> 162897
Msg 1139 --> 268290
Msg 1140 --> 256123
Msg 1141 --> 446443
Msg 1142 --> 449313
Msg 1143 --> 437912
Msg 1144 --> 426944
Msg 1145 --> 397774
Msg 1146 --> 388816
Msg 1147 --> 189096
Msg 1148 --> 199575
Msg 1149 --> 201790
Msg 1150 --> 244463
Msg 1151 --> 177155
Msg 1152 --> 254134
Msg 1153 --> 244162
Msg 1154 --> 318931
Msg 1155 --> 378130
Msg 1156 --> 399600
Msg 1157 --> 273217
Msg 1158 --> 254168
Msg 1159 --> 225982
Msg 1160 --> 232793
Msg 1161 --> 231009
Msg 1162 --> 156230
Msg 1163 --> 393829
Msg 1164 --> 406718
Msg 1165 --> 371084
Msg 1166 --> 341398
Msg 1167 --> 337177
Msg 1168 --> 344917
Msg 1169 --> 376787
Msg 1170 --> 378970
Msg 1171 --> 369622
Msg 1172 --> 366737
Msg 1173 --> 279010
Msg 1174 --> 261115
Msg 1175 --> 247065
Msg 1176 --> 229919
Msg 1177 --> 228695
Msg 1178 --> 160145
Msg 1179 --> 124725
Msg 1180 --> 155018
Msg 1181 --> 107129
Msg 1182 --> 118503
Msg 1183 --> 115987
Msg 1184 --> 148327
Msg 1185 --> 191741
Msg 1186 --> 156064
Msg 1187 --> 153788
Msg 1188 --> 152662
Msg 1189 --> 116338
Msg 1190 --> 196619
Msg 1191 --> 245233
Msg 1192 --> 237866
Msg 1193 --> 390144
DOWN!!
here 13
UP!!
here 6
Msg 1194 --> 14123760497
Msg 1195 --> 14123725469
Msg 1196 --> 14123699933
Msg 1197 --> 14123630495
Msg 1198 --> 14123616899
Msg 1199 --> 14123614626
Msg 1200 --> 13119830955
Msg 1201 --> 13119750312
Msg 1202 --> 13119728797
Msg 1203 --> 13119700282
Msg 1204 --> 13119696123
Msg 1205 --> 12116939699
Msg 1206 --> 11113497465
Msg 1207 --> 11113404731
Msg 1208 --> 10110972597
Msg 1209 --> 10110853660
Msg 1210 --> 10110788588
Msg 1211 --> 10110769042
Msg 1212 --> 10110755361
Msg 1213 --> 10110749100
Msg 1214 --> 10110732351
Msg 1215 --> 10110715317
Msg 1216 --> 9107868730
Msg 1217 --> 9107819888
Msg 1218 --> 9107746270
Msg 1219 --> 9107705857
Msg 1220 --> 8107529012
Msg 1221 --> 8107493378
Msg 1222 --> 8107483338
Msg 1223 --> 6103999866
Msg 1224 --> 5102956654
Msg 1225 --> 5102820301
Msg 1226 --> 5102759833
Msg 1227 --> 5102760348
Msg 1228 --> 5102745087
Msg 1229 --> 5102739108
Msg 1230 --> 5102740802
Msg 1231 --> 5102655695
Msg 1232 --> 5102615275
Msg 1233 --> 5102608990
Msg 1234 --> 4097486465
Msg 1235 --> 4097353383
Msg 1236 --> 4097284726
Msg 1237 --> 3092203994
Msg 1238 --> 3092078690
Msg 1239 --> 3092018255
Msg 1240 --> 2086900706
Msg 1241 --> 1083929379
Msg 1242 --> 82049769
Msg 1243 --> 81972873
Msg 1244 --> 81949426
Msg 1245 --> 81946774
Msg 1246 --> 81945987
Msg 1247 --> 81947329
Msg 1248 --> 81937448
Msg 1249 --> 81933836
Msg 1250 --> 81904948
Msg 1251 --> 81901446
Msg 1252 --> 166849
Msg 1253 --> 189846
Msg 1254 --> 192309
Msg 1255 --> 184207
Msg 1256 --> 183820
Msg 1257 --> 183763
Msg 1258 --> 174164
Msg 1259 --> 175990
Msg 1260 --> 176041
Msg 1261 --> 172733
Msg 1262 --> 172447
Msg 1263 --> 162229
Msg 1264 --> 150483
Msg 1265 --> 147639
Msg 1266 --> 213006
Msg 1267 --> 208865
Msg 1268 --> 196294
Msg 1269 --> 162221
Msg 1270 --> 132443
Msg 1271 --> 137020
Msg 1272 --> 210354
Msg 1273 --> 213970
Msg 1274 --> 224951
DOWN!!
here 16
UP!!
here 6
Msg 1275 --> 20858776025
Msg 1276 --> 20858739977
Msg 1277 --> 20858720828
Msg 1278 --> 20858723605
Msg 1279 --> 20858722785
Msg 1280 --> 20858708718
Msg 1281 --> 20858677280
Msg 1282 --> 20858669897
Msg 1283 --> 19856738377
Msg 1284 --> 19856690129
Msg 1285 --> 19856678289
Msg 1286 --> 19856660400
Msg 1287 --> 19856659104
Msg 1288 --> 19856658838
Msg 1289 --> 19856658345
Msg 1290 --> 19856664879
Msg 1291 --> 19856666494
Msg 1292 --> 18853436036
Msg 1293 --> 18853312810
Msg 1294 --> 17850217478
Msg 1295 --> 17850160142
Msg 1296 --> 16847133857
Msg 1297 --> 16847083376
Msg 1298 --> 16847061489
Msg 1299 --> 16847040584
Msg 1300 --> 16847042025
Msg 1301 --> 16847043174
Msg 1302 --> 15843643407
Msg 1303 --> 15843553962
Msg 1304 --> 15843495670
Msg 1305 --> 15843462081
Msg 1306 --> 15843450712
Msg 1307 --> 14841005884
Msg 1308 --> 14840970220
Msg 1309 --> 14840973218
Msg 1310 --> 14840974206
Msg 1311 --> 14840976345
Msg 1312 --> 14840969979
Msg 1313 --> 13838019502
Msg 1314 --> 13837945974
Msg 1315 --> 13837925057
Msg 1316 --> 13837921618
Msg 1317 --> 13837918092
Msg 1318 --> 13837901979
Msg 1319 --> 13837901043
Msg 1320 --> 13837905598
Msg 1321 --> 12834141893
Msg 1322 --> 12834091284
Msg 1323 --> 12834077675
Msg 1324 --> 11832928091
Msg 1325 --> 11832884037
Msg 1326 --> 11832883686
Msg 1327 --> 10828531171
Msg 1328 --> 8828107435
Msg 1329 --> 8828007420
Msg 1330 --> 6827855351
Msg 1331 --> 6827779386
Msg 1332 --> 4823864578
Msg 1333 --> 3821700450
Msg 1334 --> 3821607671
Msg 1335 --> 3821578209
Msg 1336 --> 3821573921
Msg 1337 --> 2817807831
Msg 1338 --> 1815329976
Msg 1339 --> 812526748
Msg 1340 --> 812480335
Msg 1341 --> 219794
Msg 1342 --> 227344
Msg 1343 --> 216038
Msg 1344 --> 214707
Msg 1345 --> 214691
Msg 1346 --> 223576
Msg 1347 --> 226502
DOWN!!
here 13
UP!!
here 17
Msg 1348 --> 14131248265
Msg 1349 --> 13127454452
Msg 1350 --> 13127363658
Msg 1351 --> 12124430424
Msg 1352 --> 12124373471
Msg 1353 --> 11120362834
Msg 1354 --> 11120276497
Msg 1355 --> 9115292259
Msg 1356 --> 8111343923
Msg 1357 --> 7108081083
Msg 1358 --> 7108046415
Msg 1359 --> 7108034379
Msg 1360 --> 7108059801
Msg 1361 --> 7108062213
Msg 1362 --> 7108049604
Msg 1363 --> 7108051741
Msg 1364 --> 6104887505
Msg 1365 --> 6104857168
Msg 1366 --> 6104861264
Msg 1367 --> 6104862839
Msg 1368 --> 6104855668
Msg 1369 --> 6104857462
Msg 1370 --> 6104773174
Msg 1371 --> 6104714907
Msg 1372 --> 5101561414
Msg 1373 --> 5101478051
Msg 1374 --> 5101446409
Msg 1375 --> 4098501703
Msg 1376 --> 4098302150
Msg 1377 --> 4098260341
Msg 1378 --> 4098224243
Msg 1379 --> 4098204940
Msg 1380 --> 4098143980
Msg 1381 --> 4098107946
Msg 1382 --> 3094698945
Msg 1383 --> 2092054730
Msg 1384 --> 88058445
Msg 1385 --> 87932769
Msg 1386 --> 87892937
Msg 1387 --> 87877328
Msg 1388 --> 87875171
Msg 1389 --> 87876448
Msg 1390 --> 87861398
Msg 1391 --> 87861774
Msg 1392 --> 87865083
Msg 1393 --> 87880805
Msg 1394 --> 381092
Msg 1395 --> 395424
Msg 1396 --> 347739
Msg 1397 --> 274828
Msg 1398 --> 243720
Msg 1399 --> 249557
Msg 1400 --> 281208
Msg 1401 --> 283883
Msg 1402 --> 247626
Msg 1403 --> 262996
Msg 1404 --> 272707
Msg 1405 --> 282874
Msg 1406 --> 265066
Msg 1407 --> 226275
Msg 1408 --> 209504
Msg 1409 --> 188899
Msg 1410 --> 189990
Msg 1411 --> 254918
Msg 1412 --> 184404
Msg 1413 --> 164512
Msg 1414 --> 193940
Msg 1415 --> 208863
Msg 1416 --> 202334
Msg 1417 --> 200492
Msg 1418 --> 200028
Msg 1419 --> 187332
Msg 1420 --> 190381
Msg 1421 --> 190693
Msg 1422 --> 164680
Msg 1423 --> 158749
Msg 1424 --> 155394
Msg 1425 --> 145004
Msg 1426 --> 339902
Msg 1427 --> 403235
Msg 1428 --> 345849
Msg 1429 --> 269069
Msg 1430 --> 425099
Msg 1431 --> 244102
Msg 1432 --> 232731
Msg 1433 --> 225133
Msg 1434 --> 281646
Msg 1435 --> 250937
DOWN!!
here 15
UP!!
here 12
Msg 1436 --> 21168048214
Msg 1437 --> 21168047052
Msg 1438 --> 21168026151
Msg 1439 --> 21168021907
Msg 1440 --> 21168020152
Msg 1441 --> 21168019006
Msg 1442 --> 21168017955
Msg 1443 --> 21168017082
Msg 1444 --> 21168012161
Msg 1445 --> 21168013049
Msg 1446 --> 21168012066
Msg 1447 --> 21168011110
Msg 1448 --> 21168010243
Msg 1449 --> 21168009088
Msg 1450 --> 21168007968
Msg 1451 --> 21168003470
Msg 1452 --> 21168004157
Msg 1453 --> 21168003327
Msg 1454 --> 21168008261
Msg 1455 --> 21168009780
Msg 1456 --> 21168009230
Msg 1457 --> 20167377714
Msg 1458 --> 20167337917
Msg 1459 --> 19166044545
Msg 1460 --> 18161445933
Msg 1461 --> 18161407811
Msg 1462 --> 15157536938
Msg 1463 --> 15157387964
Msg 1464 --> 15157335052
Msg 1465 --> 15157328741
Msg 1466 --> 15157325769
Msg 1467 --> 15157323651
Msg 1468 --> 15157321122
Msg 1469 --> 14152239767
Msg 1470 --> 13148537547
Msg 1471 --> 13148468026
Msg 1472 --> 13148445425
Msg 1473 --> 13148435291
Msg 1474 --> 13148431834
Msg 1475 --> 13148430128
Msg 1476 --> 13148416915
Msg 1477 --> 13148413763
Msg 1478 --> 13148410937
Msg 1479 --> 13148407377
Msg 1480 --> 13148403893
Msg 1481 --> 13148400139
Msg 1482 --> 13148391640
Msg 1483 --> 13148391324
Msg 1484 --> 13148388592
Msg 1485 --> 13148385162
Msg 1486 --> 13148380545
Msg 1487 --> 10143295071
Msg 1488 --> 10143160833
Msg 1489 --> 10143090357
Msg 1490 --> 10143086028
Msg 1491 --> 10143084263
Msg 1492 --> 10143057304
Msg 1493 --> 10143052677
Msg 1494 --> 10143050152
Msg 1495 --> 10143035683
Msg 1496 --> 10143032853
Msg 1497 --> 10143079140
Msg 1498 --> 9139149211
Msg 1499 --> 8133885111
Msg 1500 --> 7133673670
Msg 1501 --> 6132094087
Msg 1502 --> 5131635368
Msg 1503 --> 5129735643
Msg 1504 --> 5129698372
Msg 1505 --> 5129685106
Msg 1506 --> 5129682358
Msg 1507 --> 5129680161
Msg 1508 --> 5129667381
Msg 1509 --> 5129665134
Msg 1510 --> 5129662668
Msg 1511 --> 4126834011
Msg 1512 --> 4126674815
Msg 1513 --> 4126646307
Msg 1514 --> 4126622197
Msg 1515 --> 4126622770
Msg 1516 --> 3126192191
Msg 1517 --> 3126111131
Msg 1518 --> 3126073144
Msg 1519 --> 3126057408
Msg 1520 --> 3126019483
Msg 1521 --> 3125968711
Msg 1522 --> 3125963511
Msg 1523 --> 1125907504
Msg 1524 --> 1125769266
Msg 1525 --> 1125756023
Msg 1526 --> 1125743152
Msg 1527 --> 1125727094
Msg 1528 --> 1125723774
Msg 1529 --> 1125720640
Msg 1530 --> 1125717253
Msg 1531 --> 122831245
Msg 1532 --> 122796861
Msg 1533 --> 122785067
Msg 1534 --> 122774668
Msg 1535 --> 122778473
Msg 1536 --> 122896238
Msg 1537 --> 122893374
Msg 1538 --> 122890398
Msg 1539 --> 208517
Msg 1540 --> 213232
Msg 1541 --> 200817
Msg 1542 --> 197515
Msg 1543 --> 194803
Msg 1544 --> 192603
Msg 1545 --> 187819
Msg 1546 --> 249277
Msg 1547 --> 223911
Msg 1548 --> 200001
Msg 1549 --> 201974
Msg 1550 --> 177503
Msg 1551 --> 165423
Msg 1552 --> 122328
Msg 1553 --> 117104
DOWN!!
here 7
UP!!
here 35
Msg 1554 --> 7553833294
Msg 1555 --> 7553765668
Msg 1556 --> 7553723452
Msg 1557 --> 7553725010
Msg 1558 --> 7553786394
Msg 1559 --> 7553846377
Msg 1560 --> 6552990120
Msg 1561 --> 6552867444
Msg 1562 --> 5547731334
Msg 1563 --> 5547608630
Msg 1564 --> 5547537894
Msg 1565 --> 5547546548
Msg 1566 --> 5547547832
Msg 1567 --> 4544231110
Msg 1568 --> 4544190990
Msg 1569 --> 4544192063
Msg 1570 --> 4544188874
Msg 1571 --> 4544181736
Msg 1572 --> 4544195018
Msg 1573 --> 4544191339
Msg 1574 --> 4544193280
Msg 1575 --> 4544192628
Msg 1576 --> 4544193540
Msg 1577 --> 3542728092
Msg 1578 --> 2541504013
Msg 1579 --> 2541470254
Msg 1580 --> 2541458240
Msg 1581 --> 2541447952
Msg 1582 --> 1538667799
Msg 1583 --> 1538579926
Msg 1584 --> 268983
Msg 1585 --> 250618
Msg 1586 --> 225913
Msg 1587 --> 215027
Msg 1588 --> 211268
Msg 1589 --> 281705
Msg 1590 --> 295549
Msg 1591 --> 167897
Msg 1592 --> 200459
Msg 1593 --> 203530
Msg 1594 --> 197940
Msg 1595 --> 197513
Msg 1596 --> 199274
Msg 1597 --> 198590
Msg 1598 --> 198382
Msg 1599 --> 206043
Msg 1600 --> 172011
Msg 1601 --> 154700
Msg 1602 --> 287465
Msg 1603 --> 298014
Msg 1604 --> 298435
Msg 1605 --> 256357
Msg 1606 --> 248356
Msg 1607 --> 256483
Msg 1608 --> 273350
Msg 1609 --> 217875
Msg 1610 --> 203692
Msg 1611 --> 202576
Msg 1612 --> 196430
Msg 1613 --> 183593
Msg 1614 --> 181793
Msg 1615 --> 136175
Msg 1616 --> 104126
Msg 1617 --> 153936
Msg 1618 --> 413557
Msg 1619 --> 434861
Msg 1620 --> 427838
Msg 1621 --> 295996
Msg 1622 --> 198767
Msg 1623 --> 121924
Msg 1624 --> 65786
Msg 1625 --> 131613
Msg 1626 --> 180587
Msg 1627 --> 213732
Msg 1628 --> 212308
Msg 1629 --> 183062
Msg 1630 --> 145702
Msg 1631 --> 171924
Msg 1632 --> 150778
Msg 1633 --> 138732
Msg 1634 --> 250820
Msg 1635 --> 242025
Msg 1636 --> 219633
Msg 1637 --> 177457
Msg 1638 --> 370957
Msg 1639 --> 291527
Msg 1640 --> 218944
Msg 1641 --> 240860
Msg 1642 --> 171244
Msg 1643 --> 259810
Msg 1644 --> 305911
Msg 1645 --> 327249
Msg 1646 --> 312781
Msg 1647 --> 255728
Msg 1648 --> 219054
Msg 1649 --> 170117
Msg 1650 --> 292129
Msg 1651 --> 254517
Msg 1652 --> 244366
Msg 1653 --> 168354
Msg 1654 --> 339842
Msg 1655 --> 470314
Msg 1656 --> 416986
Msg 1657 --> 379655
Msg 1658 --> 294766
Msg 1659 --> 284080
Msg 1660 --> 168119
Msg 1661 --> 146018
Msg 1662 --> 270066
Msg 1663 --> 282551
Msg 1664 --> 191402
Msg 1665 --> 149247
Msg 1666 --> 134140
Msg 1667 --> 188427
Msg 1668 --> 221551
Msg 1669 --> 202538
Msg 1670 --> 185701
Msg 1671 --> 172096
Msg 1672 --> 155362
Msg 1673 --> 157461
Msg 1674 --> 389572
Msg 1675 --> 373318
DOWN!!
Msg 1676 --> 421797
Msg 1677 --> 428949
Msg 1678 --> 367343
Msg 1679 --> 353024
Msg 1680 --> 339642
Msg 1681 --> 347028
Msg 1682 --> 328298
Msg 1683 --> 304432
here 10
UP!!
here 19
Msg 1684 --> 14138035264
Msg 1685 --> 14137938059
Msg 1686 --> 14137886660
Msg 1687 --> 14137883006
Msg 1688 --> 14137883572
Msg 1689 --> 14137890745
Msg 1690 --> 14137891667
Msg 1691 --> 14137879854
Msg 1692 --> 11135554074
Msg 1693 --> 11135482755
Msg 1694 --> 11135462004
Msg 1695 --> 11135458256
Msg 1696 --> 11135461692
Msg 1697 --> 11135447267
Msg 1698 --> 11135436302
Msg 1699 --> 11135435208
Msg 1700 --> 11135436010
Msg 1701 --> 10135327087
Msg 1702 --> 10135277257
Msg 1703 --> 10135204255
Msg 1704 --> 10135148699
Msg 1705 --> 9132141479
Msg 1706 --> 8129079690
Msg 1707 --> 8128936685
Msg 1708 --> 8128899320
Msg 1709 --> 8128894517
Msg 1710 --> 6123788641
Msg 1711 --> 5121199455
Msg 1712 --> 5121146647
Msg 1713 --> 5121135011
Msg 1714 --> 5121132821
Msg 1715 --> 5121117250
Msg 1716 --> 5121078562
Msg 1717 --> 4115952498
Msg 1718 --> 4115833492
Msg 1719 --> 4115784701
Msg 1720 --> 4115781538
Msg 1721 --> 4115783997
Msg 1722 --> 4115769937
Msg 1723 --> 4115765830
Msg 1724 --> 4115773114
Msg 1725 --> 4115736491
Msg 1726 --> 4115730189
Msg 1727 --> 4115722584
Msg 1728 --> 4115705733
Msg 1729 --> 1112658046
Msg 1730 --> 1112514403
Msg 1731 --> 1112501864
Msg 1732 --> 1112500658
Msg 1733 --> 1112467638
Msg 1734 --> 1112465634
Msg 1735 --> 112366065
Msg 1736 --> 342477
Msg 1737 --> 338750
Msg 1738 --> 295264
Msg 1739 --> 293139
Msg 1740 --> 292537
Msg 1741 --> 277461
Msg 1742 --> 205596
Msg 1743 --> 217213
Msg 1744 --> 326671
Msg 1745 --> 284087
Msg 1746 --> 237451
Msg 1747 --> 315287
Msg 1748 --> 379611
Msg 1749 --> 382242
Msg 1750 --> 390309
Msg 1751 --> 392628
Msg 1752 --> 398423
Msg 1753 --> 344528
Msg 1754 --> 340230
Msg 1755 --> 375584
Msg 1756 --> 374354
Msg 1757 --> 373125
Msg 1758 --> 372072
Msg 1759 --> 371193
Msg 1760 --> 325450
Msg 1761 --> 333999
Msg 1762 --> 300088
Msg 1763 --> 321907
Msg 1764 --> 314077
Msg 1765 --> 384043
Msg 1766 --> 312733
Msg 1767 --> 217608
Msg 1768 --> 159138
Msg 1769 --> 96612
Msg 1770 --> 258174
Msg 1771 --> 265020
Msg 1772 --> 217665
Msg 1773 --> 177493
Msg 1774 --> 177600
Msg 1775 --> 116530
Msg 1776 --> 119698
Msg 1777 --> 222848
Msg 1778 --> 199398
Msg 1779 --> 167517
Msg 1780 --> 127533
Msg 1781 --> 79998
Msg 1782 --> 66665
Msg 1783 --> 70228
DOWN!!
here 12
Msg 1784 --> 287329
Msg 1785 --> 354897
Msg 1786 --> 333524
UP!!
here 52
Msg 1787 --> 14235447653
Msg 1788 --> 14235482338
Msg 1789 --> 14235485835
Msg 1790 --> 14235484074
Msg 1791 --> 14235485630
Msg 1792 --> 14235480054
Msg 1793 --> 14235481013
Msg 1794 --> 14235486940
Msg 1795 --> 14235489254
Msg 1796 --> 14235491051
Msg 1797 --> 14235498873
Msg 1798 --> 14235501321
Msg 1799 --> 14235503537
Msg 1800 --> 13233892014
Msg 1801 --> 12228777760
Msg 1802 --> 12228654852
Msg 1803 --> 12228609479
Msg 1804 --> 11223949118
Msg 1805 --> 11223880533
Msg 1806 --> 10223691018
Msg 1807 --> 6222012369
Msg 1808 --> 6221942670
Msg 1809 --> 4219003045
Msg 1810 --> 4218912868
Msg 1811 --> 4218835517
Msg 1812 --> 4218812088
Msg 1813 --> 4218810556
Msg 1814 --> 4218810756
Msg 1815 --> 4218812934
Msg 1816 --> 3214291358
Msg 1817 --> 3214228989
Msg 1818 --> 3214219550
Msg 1819 --> 1209141772
Msg 1820 --> 1209012519
Msg 1821 --> 208669015
Msg 1822 --> 208634186
Msg 1823 --> 282394
Msg 1824 --> 270230
Msg 1825 --> 251425
Msg 1826 --> 408541
Msg 1827 --> 259653
Msg 1828 --> 232959
Msg 1829 --> 149752
Msg 1830 --> 161106
Msg 1831 --> 158744
Msg 1832 --> 182766
Msg 1833 --> 423199
Msg 1834 --> 377996
Msg 1835 --> 300680
Msg 1836 --> 227279
Msg 1837 --> 206795
Msg 1838 --> 197162
Msg 1839 --> 192673
Msg 1840 --> 188980
Msg 1841 --> 144008
Msg 1842 --> 117240
Msg 1843 --> 141854
Msg 1844 --> 174729
Msg 1845 --> 178632
Msg 1846 --> 140570
Msg 1847 --> 339131
Msg 1848 --> 297505
Msg 1849 --> 226423
Msg 1850 --> 192111
Msg 1851 --> 439038
Msg 1852 --> 388202
Msg 1853 --> 375410
Msg 1854 --> 276647
Msg 1855 --> 416455
Msg 1856 --> 258119
Msg 1857 --> 320940
Msg 1858 --> 298231
Msg 1859 --> 291034
Msg 1860 --> 202738
Msg 1861 --> 193432
Msg 1862 --> 189051
Msg 1863 --> 267218
Msg 1864 --> 276016
Msg 1865 --> 266803
Msg 1866 --> 257365
Msg 1867 --> 403639
Msg 1868 --> 244740
Msg 1869 --> 229819
Msg 1870 --> 186255
Msg 1871 --> 178995
Msg 1872 --> 249070
Msg 1873 --> 203754
Msg 1874 --> 244418
Msg 1875 --> 342069
Msg 1876 --> 262443
Msg 1877 --> 225105
Msg 1878 --> 237217
Msg 1879 --> 384835
Msg 1880 --> 386385
Msg 1881 --> 267887
Msg 1882 --> 168854
Msg 1883 --> 167552
Msg 1884 --> 356853
Msg 1885 --> 263707
Msg 1886 --> 211980
Msg 1887 --> 207443
Msg 1888 --> 209101
Msg 1889 --> 252373
Msg 1890 --> 336926
Msg 1891 --> 310401
Msg 1892 --> 258122
Msg 1893 --> 254258
Msg 1894 --> 273497
Msg 1895 --> 322443
Msg 1896 --> 263088
Msg 1897 --> 219563
Msg 1898 --> 215064
Msg 1899 --> 228632
Msg 1900 --> 206860
Msg 1901 --> 311891
Msg 1902 --> 249569
Msg 1903 --> 205063
Msg 1904 --> 324513
Msg 1905 --> 314768
Msg 1906 --> 273440
Msg 1907 --> 312661
Msg 1908 --> 203823
Msg 1909 --> 352278
Msg 1910 --> 395194
Msg 1911 --> 240903
Msg 1912 --> 228909
Msg 1913 --> 230850
Msg 1914 --> 211584
Msg 1915 --> 193468
Msg 1916 --> 197683
Msg 1917 --> 231655
Msg 1918 --> 326199
Msg 1919 --> 308537
Msg 1920 --> 244379
Msg 1921 --> 242510
Msg 1922 --> 178690
Msg 1923 --> 155218
Msg 1924 --> 151159
Msg 1925 --> 390368
Msg 1926 --> 293854
Msg 1927 --> 301107
Msg 1928 --> 193104
Msg 1929 --> 176423
Msg 1930 --> 167437
Msg 1931 --> 167468
Msg 1932 --> 202213
Msg 1933 --> 198821
Msg 1934 --> 178627
Msg 1935 --> 167474
Msg 1936 --> 167661
Msg 1937 --> 173350
Msg 1938 --> 175679
Msg 1939 --> 172384
Msg 1940 --> 173446
Msg 1941 --> 174804
Msg 1942 --> 177731
Msg 1943 --> 179064
Msg 1944 --> 170755
DOWN!!
here 46
Msg 1945 --> 356347
Msg 1946 --> 369837
Msg 1947 --> 283114
Msg 1948 --> 258898
Msg 1949 --> 255855
Msg 1950 --> 211657
Msg 1951 --> 193632
Msg 1952 --> 181891
UP!!
here 28
Msg 1953 --> 47240699920
Msg 1954 --> 46238144654
Msg 1955 --> 46238045740
Msg 1956 --> 46238014572
Msg 1957 --> 45236901936
Msg 1958 --> 43231714160
Msg 1959 --> 43231583704
Msg 1960 --> 43231527605
Msg 1961 --> 43231522697
Msg 1962 --> 42226406956
Msg 1963 --> 42226279622
Msg 1964 --> 42226208675
Msg 1965 --> 42226198015
Msg 1966 --> 42226195067
Msg 1967 --> 42226191926
Msg 1968 --> 42226189672
Msg 1969 --> 42226186925
Msg 1970 --> 41221305524
Msg 1971 --> 40218227896
Msg 1972 --> 39214816598
Msg 1973 --> 38212803177
Msg 1974 --> 38212718103
Msg 1975 --> 38212682649
Msg 1976 --> 38212676607
Msg 1977 --> 38212661570
Msg 1978 --> 38212643340
Msg 1979 --> 38212641037
Msg 1980 --> 38212638963
Msg 1981 --> 37208531684
Msg 1982 --> 37208487503
Msg 1983 --> 36205117288
Msg 1984 --> 34200736208
Msg 1985 --> 34200599598
Msg 1986 --> 33196668057
Msg 1987 --> 33196586042
Msg 1988 --> 33196572321
Msg 1989 --> 33196564210
Msg 1990 --> 33196319180
Msg 1991 --> 33196274556
Msg 1992 --> 32192988151
Msg 1993 --> 32192904971
Msg 1994 --> 32192880200
Msg 1995 --> 32192876634
Msg 1996 --> 32192856303
Msg 1997 --> 32192821300
Msg 1998 --> 32192821794
Msg 1999 --> 32192750056
Msg 2000 --> 32192736090
Msg 2001 --> 32192669050
Msg 2002 --> 32192652760
Msg 2003 --> 32192650525
Msg 2004 --> 32192628036
Msg 2005 --> 31189475838
Msg 2006 --> 31189391816
Msg 2007 --> 31189358763
Msg 2008 --> 30185725054
Msg 2009 --> 29182541622
Msg 2010 --> 29182409460
Msg 2011 --> 29182346843
Msg 2012 --> 29182338973
Msg 2013 --> 28177908503
Msg 2014 --> 28177827193
Msg 2015 --> 28177789355
Msg 2016 --> 28177781234
Msg 2017 --> 27176521076
Msg 2018 --> 27176470598
Msg 2019 --> 27176464433
Msg 2020 --> 27176464539
Msg 2021 --> 27176446337
Msg 2022 --> 27176440230
Msg 2023 --> 27176436316
Msg 2024 --> 27176432031
Msg 2025 --> 27176427916
Msg 2026 --> 27176424410
Msg 2027 --> 27176417648
Msg 2028 --> 27176411445
Msg 2029 --> 27176406483
Msg 2030 --> 27176401840
Msg 2031 --> 26176342850
Msg 2032 --> 25171217764
Msg 2033 --> 25171077955
Msg 2034 --> 25171006144
Msg 2035 --> 23165915549
Msg 2036 --> 23165778367
Msg 2037 --> 23165720311
Msg 2038 --> 23165712397
Msg 2039 --> 23165709385
Msg 2040 --> 22160739482
Msg 2041 --> 22160609211
Msg 2042 --> 22160545524
Msg 2043 --> 22160534465
Msg 2044 --> 22160528496
Msg 2045 --> 22160523936
Msg 2046 --> 22160504679
Msg 2047 --> 22160488805
Msg 2048 --> 22160431232
Msg 2049 --> 21156735154
Msg 2050 --> 19153864183
Msg 2051 --> 19153795555
Msg 2052 --> 19153780362
