server is started on 0.0.0.0/0.0.0.0:8090
Server opens a stream
Msg 1085 --> 272221
Msg 1086 --> 246589
Msg 1087 --> 283743
Msg 1088 --> 201636
Msg 1089 --> 155258
Msg 1090 --> 92660
Msg 1091 --> 87592
Msg 1092 --> 240623
Msg 1093 --> 314045
Msg 1094 --> 325004
Msg 1095 --> 220855
Msg 1096 --> 201378
Msg 1097 --> 119814
Msg 1098 --> 280979
Msg 1099 --> 294632
Msg 1100 --> 292366
Msg 1101 --> 239617
Msg 1102 --> 320976
Msg 1103 --> 320949
Msg 1104 --> 411537
Msg 1105 --> 397885
Msg 1106 --> 380814
Msg 1107 --> 188382
Msg 1108 --> 183990
Msg 1109 --> 190943
Msg 1110 --> 156856
Msg 1111 --> 322390
Msg 1112 --> 325937
Msg 1113 --> 259403
Msg 1114 --> 274376
Msg 1115 --> 256936
Msg 1116 --> 281986
Msg 1117 --> 285444
Msg 1118 --> 280923
Msg 1119 --> 190791
Msg 1120 --> 178014
Msg 1121 --> 175415
Msg 1122 --> 177560
Msg 1123 --> 181945
Msg 1124 --> 203200
Msg 1125 --> 340939
Msg 1126 --> 268560
Msg 1127 --> 225658
Msg 1128 --> 228672
Msg 1129 --> 390755
Msg 1130 --> 295268
Msg 1131 --> 260613
Msg 1132 --> 267366
Msg 1133 --> 243843
Msg 1134 --> 217929
Msg 1135 --> 209257
Msg 1136 --> 165341
Msg 1137 --> 425111
Msg 1138 --> 248575
Msg 1139 --> 274615
Msg 1140 --> 302496
Msg 1141 --> 367075
Msg 1142 --> 251494
Msg 1143 --> 265890
Msg 1144 --> 280710
Msg 1145 --> 274433
Msg 1146 --> 234725
Msg 1147 --> 221555
Msg 1148 --> 191609
Msg 1149 --> 141539
Msg 1150 --> 110702
Msg 1151 --> 243509
Msg 1152 --> 220832
Msg 1153 --> 179665
Msg 1154 --> 113210
Msg 1155 --> 328330
Msg 1156 --> 310241
Msg 1157 --> 264140
Msg 1158 --> 241319
Msg 1159 --> 239360
Msg 1160 --> 240099
Msg 1161 --> 202704
Msg 1162 --> 187147
Msg 1163 --> 159240
Msg 1164 --> 105908
Msg 1165 --> 137600
Msg 1166 --> 117790
Msg 1167 --> 126504
Msg 1168 --> 129895
Msg 1169 --> 134026
Msg 1170 --> 152672
Msg 1171 --> 108033
Msg 1172 --> 104048
Msg 1173 --> 142602
Msg 1174 --> 92128
Msg 1175 --> 372898
Msg 1176 --> 311269
Msg 1177 --> 246361
Msg 1178 --> 191580
Msg 1179 --> 114187
Msg 1180 --> 117143
Msg 1181 --> 142016
Msg 1182 --> 144243
Msg 1183 --> 130985
Msg 1184 --> 168247
Msg 1185 --> 134351
Msg 1186 --> 118312
Msg 1187 --> 123472
Msg 1188 --> 393189
Msg 1189 --> 409820
Msg 1190 --> 249687
Msg 1191 --> 338008
Msg 1192 --> 339071
Msg 1193 --> 401680
Msg 1194 --> 443058
Msg 1195 --> 435868
Msg 1196 --> 401882
Msg 1197 --> 368697
Msg 1198 --> 357145
Msg 1199 --> 340957
Msg 1200 --> 245436
Msg 1201 --> 309482
Msg 1202 --> 271834
Msg 1203 --> 261603
Msg 1204 --> 258367
Msg 1205 --> 255232
Msg 1206 --> 303089
Msg 1207 --> 300702
Msg 1208 --> 298440
Msg 1209 --> 310049
Msg 1210 --> 304497
Msg 1211 --> 299716
Msg 1212 --> 311655
Msg 1213 --> 231921
Msg 1214 --> 173376
Msg 1215 --> 130742
Msg 1216 --> 124817
Msg 1217 --> 120678
Msg 1218 --> 256650
Msg 1219 --> 294358
Msg 1220 --> 315018
Msg 1221 --> 284413
Msg 1222 --> 275408
Msg 1223 --> 282413
Msg 1224 --> 281259
Msg 1225 --> 279365
Msg 1226 --> 278523
Msg 1227 --> 150004
Msg 1228 --> 261797
Msg 1229 --> 254028
Msg 1230 --> 241853
Msg 1231 --> 334101
Msg 1232 --> 284384
Msg 1233 --> 258184
Msg 1234 --> 207671
Msg 1235 --> 145524
Msg 1236 --> 126697
Msg 1237 --> 148239
Msg 1238 --> 152969
Msg 1239 --> 154942
Msg 1240 --> 165309
Msg 1241 --> 160869
Msg 1242 --> 141847
Msg 1243 --> 131689
Msg 1244 --> 153883
Msg 1245 --> 208885
Msg 1246 --> 122520
Msg 1247 --> 157460
Msg 1248 --> 260944
Msg 1249 --> 260931
Msg 1250 --> 259391
Msg 1251 --> 351575
Msg 1252 --> 303092
Msg 1253 --> 258439
Msg 1254 --> 209283
Msg 1255 --> 173663
Msg 1256 --> 193447
Msg 1257 --> 277292
Msg 1258 --> 284189
Msg 1259 --> 270869
Msg 1260 --> 255352
Msg 1261 --> 225750
Msg 1262 --> 182937
Msg 1263 --> 183141
Msg 1264 --> 130731
Msg 1265 --> 107970
Msg 1266 --> 152836
Msg 1267 --> 204448
Msg 1268 --> 221638
Msg 1269 --> 245483
Msg 1270 --> 229353
Msg 1271 --> 227942
Msg 1272 --> 214387
Msg 1273 --> 391475
Msg 1274 --> 332914
Msg 1275 --> 232873
Msg 1276 --> 234317
Msg 1277 --> 256775
Msg 1278 --> 253765
Msg 1279 --> 239555
Msg 1280 --> 237864
Msg 1281 --> 223786
Msg 1282 --> 222502
Msg 1283 --> 221521
Msg 1284 --> 227245
Msg 1285 --> 226517
Msg 1286 --> 220861
Msg 1287 --> 206066
Msg 1288 --> 192641
Msg 1289 --> 307111
Msg 1290 --> 265223
Msg 1291 --> 240361
Msg 1292 --> 183932
Msg 1293 --> 314966
Msg 1294 --> 267842
Msg 1295 --> 199692
Msg 1296 --> 213301
Msg 1297 --> 218390
Msg 1298 --> 412075
Msg 1299 --> 190742
Msg 1300 --> 196580
Msg 1301 --> 209712
Msg 1302 --> 209591
Msg 1303 --> 362985
Msg 1304 --> 296629
Msg 1305 --> 247818
Msg 1306 --> 205681
Msg 1307 --> 139582
Msg 1308 --> 163245
Msg 1309 --> 162902
Msg 1310 --> 162152
Msg 1311 --> 144429
Msg 1312 --> 140427
Msg 1313 --> 167274
Msg 1314 --> 166746
Msg 1315 --> 163385
Msg 1316 --> 246792
Msg 1317 --> 235278
Msg 1318 --> 241278
Msg 1319 --> 236789
Msg 1320 --> 233566
Msg 1321 --> 204294
Msg 1322 --> 196985
Msg 1323 --> 243014
Msg 1324 --> 238585
Msg 1325 --> 99434
Msg 1326 --> 93447
Msg 1327 --> 92762
Msg 1328 --> 210116
Msg 1329 --> 221372
Msg 1330 --> 336059
Msg 1331 --> 298265
Msg 1332 --> 247919
Msg 1333 --> 242453
Msg 1334 --> 242523
Msg 1335 --> 139018
Msg 1336 --> 109235
Msg 1337 --> 141006
Msg 1338 --> 134641
Msg 1339 --> 151890
Msg 1340 --> 347002
Msg 1341 --> 356602
Msg 1342 --> 336178
Msg 1343 --> 309954
Msg 1344 --> 304916
Msg 1345 --> 299872
Msg 1346 --> 306121
Msg 1347 --> 326436
Msg 1348 --> 381883
Msg 1349 --> 356689
Msg 1350 --> 336349
Msg 1351 --> 377246
Msg 1352 --> 378043
Msg 1353 --> 327344
Msg 1354 --> 304118
Msg 1355 --> 277379
Msg 1356 --> 265347
Msg 1357 --> 376361
Msg 1358 --> 303955
Msg 1359 --> 296130
Msg 1360 --> 233631
Msg 1361 --> 429232
Msg 1362 --> 366736
Msg 1363 --> 327750
Msg 1364 --> 273410
Msg 1365 --> 277494
DOWN!!
here 2
UP!!
here 25
Msg 1366 --> 703150295
Msg 1367 --> 275124
Msg 1368 --> 332420
Msg 1369 --> 252939
Msg 1370 --> 237423
Msg 1371 --> 234934
Msg 1372 --> 233815
Msg 1373 --> 245440
Msg 1374 --> 255342
Msg 1375 --> 310464
Msg 1376 --> 311187
Msg 1377 --> 268763
Msg 1378 --> 308228
Msg 1379 --> 273089
Msg 1380 --> 231040
Msg 1381 --> 128165
Msg 1382 --> 108468
Msg 1383 --> 120921
Msg 1384 --> 118690
Msg 1385 --> 105404
Msg 1386 --> 116972
Msg 1387 --> 106546
Msg 1388 --> 130314
Msg 1389 --> 108992
Msg 1390 --> 110860
Msg 1391 --> 111948
Msg 1392 --> 145495
Msg 1393 --> 127890
Msg 1394 --> 98454
Msg 1395 --> 283712
Msg 1396 --> 300914
Msg 1397 --> 336753
Msg 1398 --> 329720
Msg 1399 --> 284046
Msg 1400 --> 240219
Msg 1401 --> 209293
Msg 1402 --> 192885
Msg 1403 --> 204715
Msg 1404 --> 169851
Msg 1405 --> 128721
Msg 1406 --> 236369
Msg 1407 --> 214934
Msg 1408 --> 200262
Msg 1409 --> 199174
Msg 1410 --> 196445
Msg 1411 --> 165812
Msg 1412 --> 102675
Msg 1413 --> 124534
Msg 1414 --> 129417
Msg 1415 --> 131737
Msg 1416 --> 69953
Msg 1417 --> 63212
Msg 1418 --> 230796
Msg 1419 --> 269180
Msg 1420 --> 221939
Msg 1421 --> 373541
Msg 1422 --> 358725
Msg 1423 --> 304352
Msg 1424 --> 294615
Msg 1425 --> 271252
Msg 1426 --> 265507
Msg 1427 --> 260195
Msg 1428 --> 254274
Msg 1429 --> 251162
Msg 1430 --> 243549
Msg 1431 --> 217802
Msg 1432 --> 344698
Msg 1433 --> 228682
Msg 1434 --> 432014
Msg 1435 --> 311214
Msg 1436 --> 295200
Msg 1437 --> 273911
Msg 1438 --> 264635
Msg 1439 --> 290414
Msg 1440 --> 307544
Msg 1441 --> 242688
DOWN!!
here 11
UP!!
here 11
Msg 1442 --> 14146145220
Msg 1443 --> 13146079810
Msg 1444 --> 13145989249
Msg 1445 --> 13145965288
Msg 1446 --> 13145960229
Msg 1447 --> 12145862209
Msg 1448 --> 11142481613
Msg 1449 --> 11142357332
Msg 1450 --> 11142294233
Msg 1451 --> 11142291317
Msg 1452 --> 11142269862
Msg 1453 --> 11142269727
Msg 1454 --> 11142272244
Msg 1455 --> 11142268825
Msg 1456 --> 11142262900
Msg 1457 --> 10137872355
Msg 1458 --> 10137738823
Msg 1459 --> 10137680334
Msg 1460 --> 8137286526
Msg 1461 --> 7136922954
Msg 1462 --> 6134884790
Msg 1463 --> 5130533254
Msg 1464 --> 5130489054
Msg 1465 --> 5130485505
Msg 1466 --> 5130483596
Msg 1467 --> 5130473977
Msg 1468 --> 5130469924
Msg 1469 --> 5130388209
Msg 1470 --> 4129899619
Msg 1471 --> 4129865120
Msg 1472 --> 4129863867
Msg 1473 --> 4129864261
Msg 1474 --> 4129859602
Msg 1475 --> 4129851206
Msg 1476 --> 4129851495
Msg 1477 --> 4129851673
Msg 1478 --> 3129345753
Msg 1479 --> 2128951568
Msg 1480 --> 1127179893
Msg 1481 --> 123684281
Msg 1482 --> 123595970
Msg 1483 --> 123572789
Msg 1484 --> 123569817
Msg 1485 --> 302363
Msg 1486 --> 220830
Msg 1487 --> 304430
Msg 1488 --> 256677
Msg 1489 --> 235025
Msg 1490 --> 187491
Msg 1491 --> 180852
Msg 1492 --> 150710
Msg 1493 --> 147260
Msg 1494 --> 141346
Msg 1495 --> 153814
Msg 1496 --> 154787
Msg 1497 --> 157187
Msg 1498 --> 157338
Msg 1499 --> 145803
Msg 1500 --> 109240
Msg 1501 --> 101290
Msg 1502 --> 365233
Msg 1503 --> 246596
Msg 1504 --> 226148
Msg 1505 --> 221325
Msg 1506 --> 218861
Msg 1507 --> 217653
Msg 1508 --> 207368
Msg 1509 --> 356340
Msg 1510 --> 286528
Msg 1511 --> 362849
DOWN!!
here 5
UP!!
here 51
Msg 1512 --> 7641574857
Msg 1513 --> 6640306165
Msg 1514 --> 5640115948
Msg 1515 --> 5640070209
Msg 1516 --> 5640067573
Msg 1517 --> 5640067957
Msg 1518 --> 5640062996
Msg 1519 --> 5640071035
Msg 1520 --> 5640054408
Msg 1521 --> 5640053120
Msg 1522 --> 4635198303
Msg 1523 --> 4635067608
Msg 1524 --> 4635014562
Msg 1525 --> 4635009993
Msg 1526 --> 4634998612
Msg 1527 --> 4634999080
Msg 1528 --> 4634998579
Msg 1529 --> 4634998890
Msg 1530 --> 4634999007
Msg 1531 --> 4634999361
Msg 1532 --> 3630091166
Msg 1533 --> 3629989757
Msg 1534 --> 3629934508
Msg 1535 --> 3629938375
Msg 1536 --> 3630147062
Msg 1537 --> 2627871775
Msg 1538 --> 2627785092
Msg 1539 --> 2627766710
Msg 1540 --> 2627769000
Msg 1541 --> 2627767877
Msg 1542 --> 1627331919
Msg 1543 --> 1627294274
Msg 1544 --> 1627293135
Msg 1545 --> 1627284872
Msg 1546 --> 1627285641
Msg 1547 --> 1627290558
Msg 1548 --> 1627292215
Msg 1549 --> 1627294179
Msg 1550 --> 211460
Msg 1551 --> 160029
Msg 1552 --> 286008
Msg 1553 --> 248227
Msg 1554 --> 251020
Msg 1555 --> 222238
Msg 1556 --> 229625
Msg 1557 --> 361303
Msg 1558 --> 364956
Msg 1559 --> 338745
Msg 1560 --> 213295
Msg 1561 --> 193502
Msg 1562 --> 170066
Msg 1563 --> 322054
Msg 1564 --> 276058
Msg 1565 --> 237405
Msg 1566 --> 188766
Msg 1567 --> 316690
Msg 1568 --> 273434
Msg 1569 --> 256669
Msg 1570 --> 220979
Msg 1571 --> 220518
Msg 1572 --> 393130
Msg 1573 --> 296337
Msg 1574 --> 245998
Msg 1575 --> 260004
Msg 1576 --> 245950
Msg 1577 --> 254819
Msg 1578 --> 247917
Msg 1579 --> 347082
Msg 1580 --> 342337
Msg 1581 --> 246313
Msg 1582 --> 237650
Msg 1583 --> 220890
Msg 1584 --> 221751
Msg 1585 --> 232183
Msg 1586 --> 234732
Msg 1587 --> 237588
Msg 1588 --> 268533
Msg 1589 --> 279073
Msg 1590 --> 284288
Msg 1591 --> 247688
Msg 1592 --> 249445
Msg 1593 --> 200544
Msg 1594 --> 242066
Msg 1595 --> 236315
Msg 1596 --> 120148
Msg 1597 --> 123906
Msg 1598 --> 122315
Msg 1599 --> 70826
Msg 1600 --> 81975
Msg 1601 --> 261478
Msg 1602 --> 242592
Msg 1603 --> 275857
Msg 1604 --> 272169
Msg 1605 --> 246685
Msg 1606 --> 254556
Msg 1607 --> 199690
Msg 1608 --> 189544
Msg 1609 --> 230158
Msg 1610 --> 240563
Msg 1611 --> 235710
Msg 1612 --> 195688
Msg 1613 --> 178711
Msg 1614 --> 197641
Msg 1615 --> 235970
Msg 1616 --> 225534
Msg 1617 --> 220336
Msg 1618 --> 221531
Msg 1619 --> 230619
Msg 1620 --> 447889
Msg 1621 --> 401560
Msg 1622 --> 396448
Msg 1623 --> 237245
Msg 1624 --> 230787
Msg 1625 --> 207749
Msg 1626 --> 200369
Msg 1627 --> 334402
Msg 1628 --> 292163
Msg 1629 --> 279431
Msg 1630 --> 288700
Msg 1631 --> 291852
Msg 1632 --> 173712
Msg 1633 --> 154763
Msg 1634 --> 149037
Msg 1635 --> 313270
Msg 1636 --> 267139
Msg 1637 --> 220099
Msg 1638 --> 219036
Msg 1639 --> 207130
Msg 1640 --> 216143
Msg 1641 --> 202550
Msg 1642 --> 168916
Msg 1643 --> 155135
Msg 1644 --> 163627
Msg 1645 --> 192815
Msg 1646 --> 187383
Msg 1647 --> 196132
Msg 1648 --> 190941
Msg 1649 --> 389608
Msg 1650 --> 280367
Msg 1651 --> 255046
Msg 1652 --> 224914
Msg 1653 --> 211740
Msg 1654 --> 236989
Msg 1655 --> 225526
Msg 1656 --> 205683
Msg 1657 --> 153151
Msg 1658 --> 135403
Msg 1659 --> 203880
Msg 1660 --> 174358
Msg 1661 --> 155624
Msg 1662 --> 151820
Msg 1663 --> 365910
Msg 1664 --> 368505
Msg 1665 --> 307993
Msg 1666 --> 257785
Msg 1667 --> 409599
Msg 1668 --> 436611
Msg 1669 --> 296576
Msg 1670 --> 278650
Msg 1671 --> 203166
Msg 1672 --> 270755
Msg 1673 --> 252644
Msg 1674 --> 221980
Msg 1675 --> 339544
Msg 1676 --> 222780
Msg 1677 --> 220570
Msg 1678 --> 176034
Msg 1679 --> 155308
Msg 1680 --> 143520
Msg 1681 --> 140005
Msg 1682 --> 137151
Msg 1683 --> 108417
DOWN!!
here 3
UP!!
here 42
Msg 1684 --> 2308533581
Msg 1685 --> 2308494143
Msg 1686 --> 2308476795
Msg 1687 --> 2308473134
Msg 1688 --> 2308478456
Msg 1689 --> 2308481600
Msg 1690 --> 2308435491
Msg 1691 --> 1304749224
Msg 1692 --> 1304676995
Msg 1693 --> 1304672046
Msg 1694 --> 1304666291
Msg 1695 --> 1304672943
Msg 1696 --> 1304673920
Msg 1697 --> 1304654649
Msg 1698 --> 1304654563
Msg 1699 --> 1304654969
Msg 1700 --> 1304654599
Msg 1701 --> 1304655184
Msg 1702 --> 1304662808
Msg 1703 --> 303314615
Msg 1704 --> 303190324
Msg 1705 --> 303102656
Msg 1706 --> 303094272
Msg 1707 --> 303091827
Msg 1708 --> 357201
Msg 1709 --> 321645
Msg 1710 --> 313475
Msg 1711 --> 310410
Msg 1712 --> 300022
Msg 1713 --> 215866
Msg 1714 --> 221912
Msg 1715 --> 211515
Msg 1716 --> 173208
Msg 1717 --> 144328
Msg 1718 --> 166773
Msg 1719 --> 184458
Msg 1720 --> 207932
Msg 1721 --> 211142
Msg 1722 --> 170162
Msg 1723 --> 158355
Msg 1724 --> 156324
Msg 1725 --> 118451
Msg 1726 --> 111901
Msg 1727 --> 114923
Msg 1728 --> 68543
Msg 1729 --> 115170
Msg 1730 --> 126249
Msg 1731 --> 132287
Msg 1732 --> 129020
Msg 1733 --> 275873
Msg 1734 --> 222987
Msg 1735 --> 128293
Msg 1736 --> 105591
Msg 1737 --> 160313
Msg 1738 --> 144607
Msg 1739 --> 143822
Msg 1740 --> 140235
Msg 1741 --> 128133
Msg 1742 --> 447791
Msg 1743 --> 383612
Msg 1744 --> 297209
Msg 1745 --> 284582
Msg 1746 --> 226264
Msg 1747 --> 176399
Msg 1748 --> 157657
Msg 1749 --> 154162
Msg 1750 --> 151528
Msg 1751 --> 127205
Msg 1752 --> 310638
Msg 1753 --> 227595
Msg 1754 --> 198710
Msg 1755 --> 130338
Msg 1756 --> 120198
Msg 1757 --> 367071
Msg 1758 --> 280663
Msg 1759 --> 401493
Msg 1760 --> 305614
Msg 1761 --> 221674
Msg 1762 --> 268067
Msg 1763 --> 224498
Msg 1764 --> 426623
Msg 1765 --> 272819
Msg 1766 --> 257434
Msg 1767 --> 177525
Msg 1768 --> 147072
Msg 1769 --> 136203
Msg 1770 --> 115653
Msg 1771 --> 138520
Msg 1772 --> 183606
Msg 1773 --> 205687
Msg 1774 --> 129912
Msg 1775 --> 120212
Msg 1776 --> 190695
Msg 1777 --> 158884
Msg 1778 --> 145597
Msg 1779 --> 93016
Msg 1780 --> 77880
Msg 1781 --> 125425
Msg 1782 --> 134183
Msg 1783 --> 135382
Msg 1784 --> 135109
Msg 1785 --> 124830
Msg 1786 --> 123926
Msg 1787 --> 102461
Msg 1788 --> 306492
Msg 1789 --> 327184
Msg 1790 --> 381779
Msg 1791 --> 365248
Msg 1792 --> 365710
Msg 1793 --> 288697
Msg 1794 --> 222828
Msg 1795 --> 202679
Msg 1796 --> 368700
Msg 1797 --> 278322
Msg 1798 --> 256054
Msg 1799 --> 253832
Msg 1800 --> 184716
Msg 1801 --> 113196
Msg 1802 --> 76781
Msg 1803 --> 123872
Msg 1804 --> 118666
Msg 1805 --> 94411
Msg 1806 --> 111240
Msg 1807 --> 130137
Msg 1808 --> 294430
Msg 1809 --> 319156
Msg 1810 --> 290841
Msg 1811 --> 277551
Msg 1812 --> 269345
Msg 1813 --> 260968
Msg 1814 --> 255179
Msg 1815 --> 291808
Msg 1816 --> 360372
Msg 1817 --> 271197
Msg 1818 --> 340314
Msg 1819 --> 305734
Msg 1820 --> 274526
Msg 1821 --> 289909
Msg 1822 --> 295216
Msg 1823 --> 248759
Msg 1824 --> 226084
Msg 1825 --> 257574
Msg 1826 --> 254889
Msg 1827 --> 262828
Msg 1828 --> 196509
Msg 1829 --> 167804
Msg 1830 --> 243539
Msg 1831 --> 230560
Msg 1832 --> 210674
Msg 1833 --> 204811
Msg 1834 --> 213265
Msg 1835 --> 156708
Msg 1836 --> 132708
Msg 1837 --> 134934
Msg 1838 --> 231583
Msg 1839 --> 223055
Msg 1840 --> 202880
Msg 1841 --> 357422
Msg 1842 --> 320047
Msg 1843 --> 303213
Msg 1844 --> 301049
Msg 1845 --> 237504
Msg 1846 --> 298818
Msg 1847 --> 303999
Msg 1848 --> 221802
Msg 1849 --> 209465
Msg 1850 --> 334310
Msg 1851 --> 347855
Msg 1852 --> 309671
DOWN!!
here 14
UP!!
here 16
Msg 1853 --> 14132408838
Msg 1854 --> 14132319891
Msg 1855 --> 14132266751
Msg 1856 --> 12131722706
Msg 1857 --> 12131636298
Msg 1858 --> 12131608064
Msg 1859 --> 12131601377
Msg 1860 --> 12131605236
Msg 1861 --> 12131606826
Msg 1862 --> 12131607329
Msg 1863 --> 11130201554
Msg 1864 --> 11130073883
Msg 1865 --> 11130019434
Msg 1866 --> 11129988321
Msg 1867 --> 11129952362
Msg 1868 --> 11129941089
Msg 1869 --> 11129914725
Msg 1870 --> 9129325702
Msg 1871 --> 9129192419
Msg 1872 --> 9129137866
Msg 1873 --> 9129132384
Msg 1874 --> 9129135858
Msg 1875 --> 9129121348
Msg 1876 --> 8128850369
Msg 1877 --> 8128773546
Msg 1878 --> 8128743241
Msg 1879 --> 8128734494
Msg 1880 --> 8128733991
Msg 1881 --> 8128736312
Msg 1882 --> 8128530875
Msg 1883 --> 7123452118
Msg 1884 --> 7123310207
Msg 1885 --> 5121675358
Msg 1886 --> 5121540955
Msg 1887 --> 5121487387
Msg 1888 --> 5121468194
Msg 1889 --> 5121416827
Msg 1890 --> 5121402801
Msg 1891 --> 5121398836
Msg 1892 --> 5121397699
Msg 1893 --> 5121395203
Msg 1894 --> 5121385423
Msg 1895 --> 5121383729
Msg 1896 --> 5121380448
Msg 1897 --> 5121379207
Msg 1898 --> 5121378334
Msg 1899 --> 5121378659
Msg 1900 --> 5121406936
Msg 1901 --> 4121010218
Msg 1902 --> 3120441198
Msg 1903 --> 3120305333
Msg 1904 --> 3120254302
Msg 1905 --> 3120239677
Msg 1906 --> 3120232710
Msg 1907 --> 3120220605
Msg 1908 --> 3120218636
Msg 1909 --> 3120219768
Msg 1910 --> 3120218564
Msg 1911 --> 3120216920
Msg 1912 --> 3120215599
Msg 1913 --> 3120213403
Msg 1914 --> 3120213643
Msg 1915 --> 3120212123
Msg 1916 --> 3120208353
Msg 1917 --> 2115133903
Msg 1918 --> 1110524604
Msg 1919 --> 1110366219
Msg 1920 --> 1110306008
Msg 1921 --> 1110296655
Msg 1922 --> 1110290745
Msg 1923 --> 330132
Msg 1924 --> 360934
Msg 1925 --> 362501
Msg 1926 --> 304888
Msg 1927 --> 288700
Msg 1928 --> 260264
Msg 1929 --> 324301
Msg 1930 --> 332775
Msg 1931 --> 333585
Msg 1932 --> 278376
Msg 1933 --> 206999
Msg 1934 --> 163311
Msg 1935 --> 193747
Msg 1936 --> 334210
Msg 1937 --> 273450
Msg 1938 --> 211962
Msg 1939 --> 317103
Msg 1940 --> 273342
Msg 1941 --> 233779
Msg 1942 --> 234152
Msg 1943 --> 236717
Msg 1944 --> 221467
Msg 1945 --> 366212
Msg 1946 --> 344607
Msg 1947 --> 297299
Msg 1948 --> 214003
Msg 1949 --> 204002
Msg 1950 --> 206252
Msg 1951 --> 208970
Msg 1952 --> 263992
Msg 1953 --> 342945
Msg 1954 --> 233840
Msg 1955 --> 232895
Msg 1956 --> 237647
Msg 1957 --> 201709
Msg 1958 --> 172571
Msg 1959 --> 153659
Msg 1960 --> 208636
Msg 1961 --> 173015
Msg 1962 --> 154346
Msg 1963 --> 148838
Msg 1964 --> 268278
Msg 1965 --> 330599
Msg 1966 --> 268080
DOWN!!
here 26
UP!!
here 62
Msg 1967 --> 27406470267
Msg 1968 --> 27406447624
Msg 1969 --> 27406394104
Msg 1970 --> 27406366055
Msg 1971 --> 26406162353
Msg 1972 --> 26406034109
Msg 1973 --> 26405995408
Msg 1974 --> 26405953827
Msg 1975 --> 26405943814
Msg 1976 --> 26405935779
Msg 1977 --> 26405933503
Msg 1978 --> 26405933587
Msg 1979 --> 26405935257
Msg 1980 --> 26405937546
Msg 1981 --> 26405937410
Msg 1982 --> 26405946383
Msg 1983 --> 25405046087
Msg 1984 --> 25405001933
Msg 1985 --> 25404996004
Msg 1986 --> 25404989774
Msg 1987 --> 25404986820
Msg 1988 --> 25404984742
Msg 1989 --> 25404979793
Msg 1990 --> 25404979662
Msg 1991 --> 25404981147
Msg 1992 --> 25404980087
Msg 1993 --> 25404981030
Msg 1994 --> 25404980290
Msg 1995 --> 25404975515
Msg 1996 --> 25404948941
Msg 1997 --> 25404942071
Msg 1998 --> 24402430047
Msg 1999 --> 24402338792
Msg 2000 --> 24402315322
Msg 2001 --> 24402296279
Msg 2002 --> 24402271242
Msg 2003 --> 23399057749
Msg 2004 --> 23398945174
Msg 2005 --> 21398841444
Msg 2006 --> 21398785614
Msg 2007 --> 20397142224
Msg 2008 --> 20397027082
Msg 2009 --> 19392220744
Msg 2010 --> 19392121946
Msg 2011 --> 19392090001
Msg 2012 --> 18387950615
Msg 2013 --> 18387821606
Msg 2014 --> 17386180806
Msg 2015 --> 17386120718
Msg 2016 --> 17386101776
Msg 2017 --> 17386099228
Msg 2018 --> 17386094215
Msg 2019 --> 17386090269
Msg 2020 --> 16381632837
Msg 2021 --> 16381566625
Msg 2022 --> 16381522309
Msg 2023 --> 16381510500
Msg 2024 --> 16381466293
Msg 2025 --> 14376369750
Msg 2026 --> 13374640929
Msg 2027 --> 13374485104
Msg 2028 --> 12371530292
Msg 2029 --> 12371419734
Msg 2030 --> 12371384831
Msg 2031 --> 11367649774
Msg 2032 --> 11367564044
Msg 2033 --> 11367518626
Msg 2034 --> 11367414523
Msg 2035 --> 11367385136
Msg 2036 --> 11367375582
Msg 2037 --> 11367389981
Msg 2038 --> 11367394215
Msg 2039 --> 11367393978
Msg 2040 --> 11367383132
Msg 2041 --> 11367385145
Msg 2042 --> 11367386184
Msg 2043 --> 11367387069
Msg 2044 --> 11367390952
Msg 2045 --> 11367396964
Msg 2046 --> 10365179196
Msg 2047 --> 10365026549
Msg 2048 --> 10364989279
Msg 2049 --> 10364978398
Msg 2050 --> 10364976287
Msg 2051 --> 10364974817
Msg 2052 --> 10364963564
Msg 2053 --> 10364925981
Msg 2054 --> 8361175799
Msg 2055 --> 6357465140
Msg 2056 --> 6357332854
Msg 2057 --> 5356433448
Msg 2058 --> 5356338121
Msg 2059 --> 5356298233
Msg 2060 --> 5356294158
Msg 2061 --> 5356292292
Msg 2062 --> 5356292928
Msg 2063 --> 5356291190
Msg 2064 --> 5356289352
Msg 2065 --> 5356282789
Msg 2066 --> 5356285956
Msg 2067 --> 5356284605
Msg 2068 --> 5356282948
Msg 2069 --> 5356281179
Msg 2070 --> 4353678530
Msg 2071 --> 4353557075
Msg 2072 --> 4353531829
Msg 2073 --> 4353525846
Msg 2074 --> 4353519173
Msg 2075 --> 4353511521
Msg 2076 --> 4353502527
Msg 2077 --> 4353493981
Msg 2078 --> 4353473865
Msg 2079 --> 4353463839
Msg 2080 --> 4353457275
Msg 2081 --> 4353449792
Msg 2082 --> 4353440648
Msg 2083 --> 4353431593
Msg 2084 --> 3348398046
Msg 2085 --> 3348265577
Msg 2086 --> 3348208593
Msg 2087 --> 3348205320
Msg 2088 --> 3348202623
Msg 2089 --> 3348200378
Msg 2090 --> 1346984944
Msg 2091 --> 1346940744
Msg 2092 --> 1346925816
Msg 2093 --> 1346924667
Msg 2094 --> 1346936947
Msg 2095 --> 1346935885
Msg 2096 --> 1346926389
Msg 2097 --> 1346924093
Msg 2098 --> 1346923173
Msg 2099 --> 1346922522
Msg 2100 --> 1346921270
Msg 2101 --> 1346923248
Msg 2102 --> 344372562
