server is started on 0.0.0.0/0.0.0.0:8090
Server opens a stream
Msg 1085 --> 23969298922
Msg 1086 --> 23969297187
Msg 1087 --> 23969290578
Msg 1088 --> 22969180715
Msg 1089 --> 21967576697
Msg 1090 --> 20962453827
Msg 1091 --> 19959569991
Msg 1092 --> 18959172930
Msg 1093 --> 18959097673
Msg 1094 --> 18959078052
Msg 1095 --> 18959066485
Msg 1096 --> 18959058638
Msg 1097 --> 18959056063
Msg 1098 --> 17957627024
Msg 1099 --> 16952445969
Msg 1100 --> 16952307372
Msg 1101 --> 15949675906
Msg 1102 --> 15949512981
Msg 1103 --> 14945589796
Msg 1104 --> 13941574592
Msg 1105 --> 13941481351
Msg 1106 --> 13941435914
Msg 1107 --> 12941228643
Msg 1108 --> 12941174618
Msg 1109 --> 11937641526
Msg 1110 --> 11937498844
Msg 1111 --> 11937450897
Msg 1112 --> 11937350324
Msg 1113 --> 11937319182
Msg 1114 --> 11937307450
Msg 1115 --> 11937298554
Msg 1116 --> 11937296192
Msg 1117 --> 11937269301
Msg 1118 --> 11937202029
Msg 1119 --> 11937195586
Msg 1120 --> 11937192242
Msg 1121 --> 11937190698
Msg 1122 --> 10932114883
Msg 1123 --> 10932026582
Msg 1124 --> 10932011602
Msg 1125 --> 10931961768
Msg 1126 --> 10931940171
Msg 1127 --> 10931937543
Msg 1128 --> 10931935648
Msg 1129 --> 10931933787
Msg 1130 --> 9929731556
Msg 1131 --> 9929608869
Msg 1132 --> 8929492926
Msg 1133 --> 7929342170
Msg 1134 --> 6924353260
Msg 1135 --> 4919901992
Msg 1136 --> 4919830976
Msg 1137 --> 4919800905
Msg 1138 --> 4919794364
Msg 1139 --> 4919732178
Msg 1140 --> 4919716662
Msg 1141 --> 4919710833
Msg 1142 --> 4919709570
Msg 1143 --> 4919707341
Msg 1144 --> 3919399081
Msg 1145 --> 3919311630
Msg 1146 --> 3919292888
Msg 1147 --> 3919288520
Msg 1148 --> 3919286407
Msg 1149 --> 3919283240
Msg 1150 --> 2919135057
Msg 1151 --> 2919047494
Msg 1152 --> 2919014050
Msg 1153 --> 2919006880
Msg 1154 --> 2919002995
Msg 1155 --> 2918999798
Msg 1156 --> 2918897574
Msg 1157 --> 2918866245
Msg 1158 --> 2918854929
Msg 1159 --> 2918849218
Msg 1160 --> 1914234862
Msg 1161 --> 1914177458
Msg 1162 --> 1914162120
Msg 1163 --> 1914158659
Msg 1164 --> 1914158333
Msg 1165 --> 1914157822
Msg 1166 --> 1914158296
Msg 1167 --> 1914160461
Msg 1168 --> 1914161169
Msg 1169 --> 910420383
Msg 1170 --> 910351666
Msg 1171 --> 910334870
Msg 1172 --> 335548
Msg 1173 --> 431167
Msg 1174 --> 360841
Msg 1175 --> 336509
Msg 1176 --> 300826
Msg 1177 --> 203951
Msg 1178 --> 369741
Msg 1179 --> 393759
Msg 1180 --> 221827
Msg 1181 --> 290200
Msg 1182 --> 226475
Msg 1183 --> 163128
Msg 1184 --> 148379
Msg 1185 --> 141721
Msg 1186 --> 117377
Msg 1187 --> 95942
Msg 1188 --> 88770
Msg 1189 --> 36504
Msg 1190 --> 44248
Msg 1191 --> 73092
Msg 1192 --> 263460
Msg 1193 --> 187969
Msg 1194 --> 423107
Msg 1195 --> 440405
Msg 1196 --> 391054
Msg 1197 --> 378080
Msg 1198 --> 372879
Msg 1199 --> 311700
Msg 1200 --> 263781
Msg 1201 --> 252725
Msg 1202 --> 387128
Msg 1203 --> 286799
Msg 1204 --> 409429
Msg 1205 --> 238359
DOWN!!
here 9
UP!!
here 4
DOWN!!
here 46
an error occured
close a stream
Exception in thread "Thread-12" org.java_websocket.exceptions.WebsocketNotConnectedException
	at org.java_websocket.WebSocketImpl.send(WebSocketImpl.java:566)
	at org.java_websocket.WebSocketImpl.send(WebSocketImpl.java:543)
	at eu.chorevolution.vsb.playgrounds.str.websockets.WsServer.send(WsServer.java:45)
	at eu.chorevolution.vsb.playgrounds.str.websockets.test.StartSourceApplication.sendMsg(StartSourceApplication.java:31)
	at eu.chorevolution.vsb.playgrounds.str.websockets.test.StartSourceApplication.run(StartSourceApplication.java:38)
	at java.lang.Thread.run(Thread.java:745)
